"date","명절","암송아지","숫송아지","농가수취가격_600kg","지육_평균","지육_1등급","도매_등심1등급","소비자_등심1등급","year","week","wday","비고"
2012-11-01,NA,897000,1658000,4402000,12289,12945,44301,53613,2012,44,"목",NA
2012-10-31,NA,931000,1574000,4397000,12274,12747,44366,64313,2012,44,"수",NA
2012-10-30,NA,937000,1569000,4316000,12048,12921,44989,64239,2012,44,"화",NA
2012-10-29,NA,935000,1570000,4110000,11473,12537,46170,63775,2012,44,"월",NA
2012-10-26,NA,907000,1605000,4201000,11727,12658,45693,64304,2012,43,"금",NA
2012-10-25,NA,913000,1605000,4360000,12172,12878,45190,64304,2012,43,"목",NA
2012-10-24,NA,901000,1609000,4673000,13047,12954,46635,62696,2012,43,"수",NA
2012-10-23,NA,879000,1622000,4521000,12622,13078,49308,62789,2012,43,"화",NA
2012-10-22,NA,858000,1628000,4177000,11660,12845,48157,63504,2012,43,"월",NA
2012-10-19,NA,937000,1630000,4368000,12194,12960,45300,62682,2012,42,"금",NA
2012-10-18,NA,951000,1642000,4569000,12755,13168,44656,62682,2012,42,"목",NA
2012-10-17,NA,952000,1649000,4549000,12699,13430,46136,62871,2012,42,"수",NA
2012-10-16,NA,996000,1671000,4757000,13280,13578,46831,63344,2012,42,"화",NA
2012-10-15,NA,1029000,1640000,4251000,11868,13264,46697,63438,2012,42,"월",NA
2012-10-12,NA,1007000,1691000,4516000,12608,13645,45406,62631,2012,41,"금",NA
2012-10-11,NA,1026000,1727000,4728000,13198,13742,47434,62665,2012,41,"목",NA
2012-10-10,NA,1027000,1727000,4677000,13058,13675,47462,64207,2012,41,"수",NA
2012-10-09,NA,993000,1738000,4794000,13383,13785,51966,64361,2012,41,"화",NA
2012-10-08,NA,988000,1707000,4425000,12353,13344,50843,64373,2012,41,"월",NA
2012-10-05,NA,938000,1739000,4687000,13086,13602,50134,64373,2012,40,"금",NA
2012-10-04,NA,955000,1677000,4216000,11771,12902,45183,64352,2012,40,"목",NA
2012-09-30,"추석",NA,NA,NA,NA,NA,NA,NA,2012,39,"일",NA
2012-09-28,NA,1034000,1670000,4188000,11692,12641,44518,67933,2012,39,"금",NA
2012-09-27,NA,1037000,1762000,4556000,12719,13597,47900,67933,2012,39,"목",NA
2012-09-26,NA,1038000,1786000,5004000,13970,14762,48871,67933,2012,39,"수",NA
2012-09-25,NA,1039000,1794000,5259000,14682,15425,48890,67932,2012,39,"화",NA
2012-09-24,NA,997000,1732000,5181000,14463,15451,47641,66282,2012,39,"월",NA
2012-09-21,NA,883000,1665000,5229000,14599,15333,47480,66472,2012,38,"금",NA
2012-09-20,NA,875000,1658000,5229000,14599,15358,48744,65139,2012,38,"목",NA
2012-09-19,NA,923000,1663000,5167000,14426,15222,47958,65139,2012,38,"수",NA
2012-09-18,NA,913000,1677000,5177000,14454,14908,49966,65793,2012,38,"화",NA
2012-09-17,NA,924000,1695000,4931000,13765,14628,46582,65821,2012,38,"월",NA
2012-09-14,NA,983000,1717000,5079000,14180,14925,46255,64521,2012,37,"금",NA
2012-09-13,NA,972000,1716000,5075000,14168,14962,46669,64986,2012,37,"목",NA
2012-09-12,NA,990000,1710000,5052000,14105,14719,44681,65113,2012,37,"수",NA
2012-09-11,NA,1008000,1746000,4922000,13742,14295,45280,63117,2012,37,"화",NA
2012-09-10,NA,1053000,1784000,4614000,12880,14010,46394,63117,2012,37,"월",NA
2012-09-07,NA,939000,1712000,4837000,13503,14131,47479,62580,2012,36,"금",NA
2012-09-06,NA,917000,1661000,4835000,13498,14132,45838,61920,2012,36,"목",NA
2012-09-05,NA,912000,1652000,4951000,13821,14044,46069,61516,2012,36,"수",NA
2012-09-04,NA,883000,1677000,4896000,13667,13963,47115,62319,2012,36,"화",NA
2012-09-03,NA,956000,1617000,4690000,13092,13703,47208,62631,2012,36,"월",NA
2012-08-31,NA,938000,1724000,4805000,13414,13960,46831,63760,2012,35,"금",NA
2012-08-30,NA,938000,1724000,4879000,13621,14066,46629,63140,2012,35,"목",NA
2012-08-29,NA,968000,1710000,4941000,13795,14112,46813,62748,2012,35,"수",NA
2012-08-28,NA,971000,1722000,4944000,13801,14162,47001,62617,2012,35,"화",NA
2012-08-27,NA,971000,1721000,4492000,12541,13796,47054,62679,2012,35,"월",NA
2012-08-24,NA,949000,1638000,4666000,13025,13760,46876,62079,2012,34,"금",NA
2012-08-23,NA,928000,1732000,4805000,13413,13863,47670,62079,2012,34,"목",NA
2012-08-22,NA,911000,1690000,4823000,13465,13901,49569,63626,2012,34,"수",NA
2012-08-21,NA,884000,1565000,4810000,13427,13771,50551,63490,2012,34,"화",NA
2012-08-20,NA,878000,1600000,4342000,12123,13361,49603,63350,2012,34,"월",NA
2012-08-17,NA,1018000,1589000,4571000,12760,13630,48740,62493,2012,33,"금",NA
2012-08-16,NA,1014000,1612000,4614000,12881,13561,49086,62261,2012,33,"목",NA
2012-08-14,NA,1047000,1616000,4664000,13021,13451,50478,59375,2012,33,"화",NA
2012-08-13,NA,1047000,1617000,4186000,11685,12890,48451,59730,2012,33,"월",NA
2012-08-10,NA,967000,1683000,4380000,12228,13119,49192,59441,2012,32,"금",NA
2012-08-09,NA,955000,1661000,4479000,12505,13366,45916,58965,2012,32,"목",NA
2012-08-08,NA,951000,1700000,4474000,12489,13260,49275,59018,2012,32,"수",NA
2012-08-07,NA,970000,1668000,4501000,12566,13249,49625,59364,2012,32,"화",NA
2012-08-06,NA,974000,1702000,3898000,10882,12677,49518,60233,2012,32,"월",NA
2012-08-03,NA,1126000,1608000,4313000,12041,12830,44451,62877,2012,31,"금",NA
2012-08-02,NA,1014000,1657000,4341000,12120,12713,50248,63813,2012,31,"목",NA
2012-08-01,NA,988000,1593000,4259000,11891,12730,48511,61174,2012,31,"수",NA
2012-07-31,NA,1025000,1747000,4356000,12161,12859,48918,61047,2012,31,"화",NA
2012-07-30,NA,1025000,1747000,3843000,10730,12373,46599,61047,2012,31,"월",NA
2012-07-27,NA,1059000,1809000,4210000,11753,12831,47638,63462,2012,30,"금",NA
2012-07-26,NA,1089000,1809000,4419000,12336,13326,47293,63348,2012,30,"목",NA
2012-07-25,NA,1100000,1790000,4504000,12574,13475,48445,62072,2012,30,"수",NA
2012-07-24,NA,1097000,1795000,4608000,12863,13481,47126,62072,2012,30,"화",NA
2012-07-23,NA,1076000,1778000,4064000,11347,13248,47597,62072,2012,30,"월",NA
2012-07-20,NA,1131000,1774000,4283000,11957,12995,47233,64007,2012,29,"금",NA
2012-07-19,NA,1132000,1774000,4448000,12417,13138,46480,63507,2012,29,"목",NA
2012-07-18,NA,1132000,1787000,4415000,12326,13288,48232,62607,2012,29,"수",NA
2012-07-17,NA,1125000,1803000,4612000,12876,13379,47218,62240,2012,29,"화",NA
2012-07-16,NA,1036000,1773000,3925000,10957,12963,49276,62007,2012,29,"월",NA
2012-07-13,NA,1176000,1794000,4311000,12035,13087,51590,61440,2012,28,"금",NA
2012-07-12,NA,1178000,1790000,4434000,12378,13351,49200,61580,2012,28,"목",NA
2012-07-11,NA,1187000,1841000,4560000,12730,13527,49270,62174,2012,28,"수",NA
2012-07-10,NA,1189000,1845000,4597000,12834,13660,48984,61947,2012,28,"화",NA
2012-07-09,NA,1162000,1815000,3923000,10953,13047,49693,61852,2012,28,"월",NA
2012-07-06,NA,1133000,1751000,4509000,12587,13497,48905,61363,2012,27,"금",NA
2012-07-05,NA,1133000,1740000,4505000,12577,13585,49464,61987,2012,27,"목",NA
2012-07-04,NA,1129000,1729000,4504000,12574,13538,48504,60169,2012,27,"수",NA
2012-07-03,NA,1138000,1734000,4430000,12366,13351,47352,59162,2012,27,"화",NA
2012-07-02,NA,1181000,1727000,3820000,10664,12529,45215,58817,2012,27,"월",NA
2012-06-29,NA,1202000,1729000,4172000,11646,12910,49969,59890,2012,26,"금",NA
2012-06-28,NA,1224000,1711000,4339000,12114,12903,49667,59890,2012,26,"목",NA
2012-06-27,NA,1202000,1882000,4322000,12065,12955,49171,59770,2012,26,"수",NA
2012-06-26,NA,1195000,1918000,4419000,12338,13208,49305,59993,2012,26,"화",NA
2012-06-25,NA,1225000,1944000,3947000,11018,12683,48813,60031,2012,26,"월",NA
2012-06-22,NA,1210000,1896000,4370000,12199,13226,49206,56081,2012,25,"금",NA
2012-06-21,NA,1246000,1833000,4538000,12670,13747,49707,56081,2012,25,"목",NA
2012-06-20,NA,1247000,1861000,4616000,12888,14154,49134,54831,2012,25,"수",NA
2012-06-19,NA,1246000,1860000,4736000,13223,14131,49545,54988,2012,25,"화",NA
2012-06-18,NA,1238000,1877000,4284000,11959,13895,48596,55181,2012,25,"월",NA
2012-06-15,NA,1225000,1822000,4624000,12910,13907,50006,55955,2012,24,"금",NA
2012-06-14,NA,1223000,1818000,4867000,13586,14392,51803,55234,2012,24,"목",NA
2012-06-13,NA,1191000,1823000,4881000,13626,14529,51199,55407,2012,24,"수",NA
2012-06-12,NA,1267000,1883000,4940000,13792,14617,52680,55579,2012,24,"화",NA
2012-06-11,NA,1288000,1898000,4651000,12985,14520,51759,56171,2012,24,"월",NA
2012-06-08,NA,1255000,1842000,4935000,13777,14715,54337,57331,2012,23,"금",NA
2012-06-07,NA,1256000,1844000,5035000,14055,14875,53155,57053,2012,23,"목",NA
2012-06-05,NA,1228000,1839000,5099000,14236,15017,49550,56784,2012,23,"화",NA
2012-06-04,NA,1253000,1811000,4694000,13105,14473,52603,56945,2012,23,"월",NA
2012-06-01,NA,1268000,1905000,4829000,13481,14562,52603,57429,2012,22,"금",NA
2012-05-31,NA,1277000,1917000,4935000,13778,14555,52336,57074,2012,22,"목",NA
2012-05-30,NA,1265000,1916000,4859000,13566,14241,49781,52134,2012,22,"수",NA
2012-05-29,NA,1266000,1915000,4418000,12335,13691,50341,51461,2012,22,"화",NA
2012-05-25,NA,1264000,1925000,4651000,12985,13994,51923,51461,2012,21,"금",NA
2012-05-24,NA,1284000,1891000,4855000,13554,14343,52457,51461,2012,21,"목",NA
2012-05-23,NA,1272000,1867000,4806000,13417,14249,51004,56424,2012,21,"수",NA
2012-05-22,NA,1225000,1861000,4788000,13367,14242,50616,56400,2012,21,"화",NA
2012-05-21,NA,1241000,1822000,4408000,12306,13469,45054,56400,2012,21,"월",NA
2012-05-18,NA,1275000,1933000,4688000,13089,14048,50534,55647,2012,20,"금",NA
2012-05-17,NA,1275000,1941000,4665000,13024,14158,50737,55647,2012,20,"목",NA
2012-05-16,NA,1337000,1997000,4805000,13413,14060,50488,55580,2012,20,"수",NA
2012-05-15,NA,1352000,2019000,4692000,13099,13761,50316,55884,2012,20,"화",NA
2012-05-14,NA,1369000,2029000,4174000,11653,13289,52095,55907,2012,20,"월",NA
2012-05-11,NA,1463000,2116000,4572000,12765,13609,50314,56232,2012,19,"금",NA
2012-05-10,NA,1395000,1983000,4635000,12940,13723,50281,56507,2012,19,"목",NA
2012-05-09,NA,1353000,1929000,4698000,13115,13944,49969,56610,2012,19,"수",NA
2012-05-08,NA,1358000,1920000,4914000,13719,14005,48215,57157,2012,19,"화",NA
2012-05-07,NA,1354000,1919000,4427000,12360,13719,49971,57157,2012,19,"월",NA
2012-05-04,NA,1356000,1865000,4720000,13177,13884,50971,56319,2012,18,"금",NA
2012-05-03,NA,1350000,1861000,4899000,13677,14267,51709,54630,2012,18,"목",NA
2012-05-02,NA,1341000,1838000,4990000,13931,14441,51025,57372,2012,18,"수",NA
2012-04-30,NA,1348000,1886000,4895000,13666,14550,49887,57091,2012,18,"월",NA
2012-04-27,NA,1339000,1907000,4835000,13499,14498,51074,57497,2012,17,"금",NA
2012-04-26,NA,1340000,1921000,4990000,13930,14615,48561,57497,2012,17,"목",NA
2012-04-25,NA,1400000,1946000,4984000,13914,14724,48533,57216,2012,17,"수",NA
2012-04-24,NA,1317000,1802000,5081000,14184,14986,49696,57235,2012,17,"화",NA
2012-04-23,NA,1286000,1729000,4733000,13212,14735,48871,55843,2012,17,"월",NA
2012-04-20,NA,1276000,1744000,4919000,13733,14851,49013,53852,2012,16,"금",NA
2012-04-19,NA,1224000,1730000,4987000,13923,14792,49596,53852,2012,16,"목",NA
2012-04-18,NA,1213000,1734000,5020000,14015,14784,52034,53388,2012,16,"수",NA
2012-04-17,NA,1220000,1731000,4961000,13849,14843,49774,53388,2012,16,"화",NA
2012-04-16,NA,1247000,1780000,4527000,12639,13924,51282,52919,2012,16,"월",NA
2012-04-13,NA,1254000,1813000,4772000,13321,14501,50889,53436,2012,15,"금",NA
2012-04-12,NA,1260000,1820000,4843000,13521,14509,51008,53110,2012,15,"목",NA
2012-04-10,NA,1266000,1841000,4922000,13742,14480,48163,51670,2012,15,"화",NA
2012-04-09,NA,1224000,1753000,4700000,13122,14345,48150,51640,2012,15,"월",NA
2012-04-06,NA,1220000,1775000,4757000,13280,14083,51275,51640,2012,14,"금",NA
2012-04-05,NA,1225000,1795000,4773000,13324,14048,49985,51640,2012,14,"목",NA
2012-04-04,NA,1228000,1812000,4741000,13237,14071,47954,51560,2012,14,"수",NA
2012-04-03,NA,1238000,1805000,4749000,13258,13839,47817,51560,2012,14,"화",NA
2012-04-02,NA,1266000,1806000,4181000,11671,13690,48541,51560,2012,14,"월",NA
2012-03-30,NA,1290000,1871000,4579000,12782,13444,49115,51560,2012,13,"금",NA
2012-03-29,NA,1294000,1871000,4558000,12725,13553,47214,51560,2012,13,"목",NA
2012-03-28,NA,1300000,1880000,4612000,12875,13530,46508,50240,2012,13,"수",NA
2012-03-27,NA,1277000,1877000,4630000,12927,13777,49123,50080,2012,13,"화",NA
2012-03-26,NA,1272000,1895000,4456000,12439,13940,47990,50080,2012,13,"월",NA
2012-03-23,NA,1275000,1833000,4685000,13080,13931,48769,50080,2012,12,"금",NA
2012-03-22,NA,1282000,1838000,4850000,13539,14377,48164,50380,2012,12,"목",NA
2012-03-21,NA,1295000,1830000,4964000,13859,14691,49070,50080,2012,12,"수",NA
2012-03-20,NA,1300000,1841000,5027000,14033,14745,47922,50380,2012,12,"화",NA
2012-03-19,NA,1303000,1843000,4991000,13934,14641,48514,50380,2012,12,"월",NA
2012-03-16,NA,1355000,1855000,5061000,14129,14905,50171,50280,2012,11,"금",NA
2012-03-15,NA,1353000,1835000,5095000,14225,15019,49139,50280,2012,11,"목",NA
2012-03-14,NA,1360000,1828000,5137000,14342,15092,49312,50340,2012,11,"수",NA
2012-03-13,NA,1352000,1825000,5228000,14594,15095,52248,50340,2012,11,"화",NA
2012-03-12,NA,1352000,1816000,4890000,13651,14892,50677,51160,2012,11,"월",NA
2012-03-09,NA,1306000,1801000,5111000,14269,15017,50558,50730,2012,10,"금",NA
2012-03-08,NA,1307000,1792000,5107000,14258,14880,50159,50730,2012,10,"목",NA
2012-03-07,NA,1298000,1773000,5136000,14338,14941,50997,52810,2012,10,"수",NA
2012-03-06,NA,1300000,1756000,5033000,14050,14682,48269,52930,2012,10,"화",NA
2012-03-05,NA,1342000,1747000,4614000,12880,14427,42787,52510,2012,10,"월",NA
2012-03-02,NA,1348000,1728000,5025000,14028,14496,48375,51950,2012,9,"금",NA
2012-02-29,NA,1343000,1747000,4926000,13752,14285,48375,52160,2012,9,"수",NA
2012-02-28,NA,1320000,1725000,4987000,13922,14254,45590,52440,2012,9,"화",NA
2012-02-27,NA,1310000,1732000,4523000,12628,13703,45814,52790,2012,9,"월",NA
2012-02-24,NA,1301000,1754000,4851000,13544,14082,47574,52850,2012,8,"금",NA
2012-02-23,NA,1303000,1750000,4854000,13550,13980,49275,53730,2012,8,"목",NA
2012-02-22,NA,1323000,1794000,4981000,13906,14064,47214,56500,2012,8,"수",NA
2012-02-21,NA,1279000,1708000,4911000,13711,14055,48008,55700,2012,8,"화",NA
2012-02-20,NA,1276000,1707000,4608000,12864,13671,44937,55610,2012,8,"월",NA
2012-02-17,NA,1255000,1687000,4857000,13559,13859,45875,55090,2012,7,"금",NA
2012-02-16,NA,1314000,1694000,4936000,13781,13937,45361,55370,2012,7,"목",NA
2012-02-15,NA,1329000,1677000,4975000,13890,13973,44992,56010,2012,7,"수",NA
2012-02-14,NA,1328000,1682000,4904000,13690,14008,43860,56010,2012,7,"화",NA
2012-02-13,NA,1328000,1679000,4968000,13868,13911,44537,56010,2012,7,"월",NA
2012-02-10,NA,1316000,1707000,4772000,13322,13950,45025,56190,2012,6,"금",NA
2012-02-09,NA,1299000,1695000,4833000,13492,13994,45941,56120,2012,6,"목",NA
2012-02-08,NA,1292000,1698000,4858000,13563,13984,46609,58330,2012,6,"수",NA
2012-02-07,NA,1272000,1695000,4992000,13937,14092,47674,58330,2012,6,"화",NA
2012-02-06,NA,1281000,1673000,4893000,13659,14256,45602,58300,2012,6,"월",NA
2012-02-03,NA,1273000,1653000,4909000,13705,14169,44954,59080,2012,5,"금",NA
2012-02-02,NA,1269000,1649000,5008000,13981,14255,47479,59700,2012,5,"목",NA
2012-02-01,NA,1267000,1675000,4836000,13501,14057,46472,60080,2012,5,"수",NA
2012-01-31,NA,1272000,1676000,4821000,13460,13978,44100,59630,2012,5,"화",NA
2012-01-30,NA,1274000,1676000,4603000,12850,13856,43272,59550,2012,5,"월",NA
2012-01-27,NA,1357000,1679000,4774000,13327,13991,43813,59340,2012,4,"금",NA
2012-01-26,NA,1389000,1705000,4795000,13385,13913,50221,59750,2012,4,"목",NA
2012-01-23,"설날",NA,NA,NA,NA,NA,NA,NA,2012,4,"월",NA
2012-01-20,NA,1381000,1670000,4645000,12967,14216,47182,60990,2012,3,"금",NA
2012-01-19,NA,1378000,1672000,4951000,13821,14723,45986,62530,2012,3,"목",NA
2012-01-18,NA,1376000,1673000,5037000,14061,14940,45042,61960,2012,3,"수",NA
2012-01-17,NA,1312000,1622000,5034000,14054,14846,43985,61480,2012,3,"화",NA
2012-01-16,NA,1293000,1608000,4915000,13721,14532,43381,60390,2012,3,"월",NA
2012-01-13,NA,1230000,1538000,4940000,13790,14673,43874,59860,2012,2,"금",NA
2012-01-12,NA,1263000,1478000,4890000,13651,14495,44468,60230,2012,2,"목",NA
2012-01-11,NA,1193000,1520000,4887000,13644,14269,45396,57280,2012,2,"수",NA
2012-01-10,NA,1180000,1516000,4731000,13209,14000,44363,57490,2012,2,"화",NA
2012-01-09,NA,1082000,1445000,4514000,12601,13789,44492,58050,2012,2,"월",NA
2012-01-06,NA,1001000,1411000,4585000,12800,13661,43215,58380,2012,1,"금",NA
2012-01-05,NA,946000,1357000,4578000,12780,13543,42764,58870,2012,1,"목",NA
2012-01-04,NA,948000,1352000,4561000,12733,13395,43692,61700,2012,1,"수",NA
2012-01-03,NA,954000,1345000,4440000,12394,13334,41652,61030,2012,1,"화",NA
2012-01-02,NA,942000,1305000,4190000,11696,12911,44835,61140,2012,1,"월",NA
2011-12-30,NA,916000,1286000,4336000,12106,13004,45071,61150,2011,52,"금",NA
2011-12-29,NA,1009000,1295000,4422000,12345,13000,43444,61530,2011,52,"목",NA
2011-12-28,NA,1007000,1293000,4445000,12409,13136,46584,60032,2011,52,"수",NA
2011-12-27,NA,996000,1302000,4406000,12300,12969,45885,60762,2011,52,"화",NA
2011-12-26,NA,1001000,1303000,4080000,11390,12877,44813,59066,2011,52,"월",NA
2011-12-23,NA,972000,1315000,4338000,12110,13136,43613,59742,2011,51,"금",NA
2011-12-22,NA,970000,1321000,4538000,12668,13247,43004,59300,2011,51,"목",NA
2011-12-21,NA,994000,1315000,4492000,12541,13197,42761,64786,2011,51,"수",NA
2011-12-20,NA,1002000,1332000,4472000,12486,13199,48246,64786,2011,51,"화",NA
2011-12-19,NA,1002000,1336000,4107000,11465,12801,43777,64786,2011,51,"월",NA
2011-12-16,NA,1025000,1381000,4306000,12021,12845,45870,63578,2011,50,"금",NA
2011-12-15,NA,1087000,1397000,4474000,12491,13081,46804,63230,2011,50,"목",NA
2011-12-14,NA,1019000,1384000,4499000,12561,13208,46336,62318,2011,50,"수",NA
2011-12-13,NA,995000,1368000,4491000,12539,13201,45190,62318,2011,50,"화",NA
2011-12-12,NA,1107000,1414000,4159000,11611,12897,44629,63066,2011,50,"월",NA
2011-12-09,NA,1123000,1418000,4341000,12120,12939,43497,63978,2011,49,"금",NA
2011-12-08,NA,1155000,1397000,4381000,12231,12941,44445,63532,2011,49,"목",NA
2011-12-07,NA,1152000,1407000,4497000,12555,13111,44361,64220,2011,49,"수",NA
2011-12-06,NA,1166000,1410000,4499000,12561,13113,43066,64220,2011,49,"화",NA
2011-12-05,NA,1166000,1409000,4206000,11742,13244,44412,63400,2011,49,"월",NA
2011-12-02,NA,1206000,1451000,4296000,11992,12753,44659,59121,2011,48,"금",NA
2011-12-01,NA,1278000,1497000,4315000,12046,12945,42707,62796,2011,48,"목",NA
2011-11-30,NA,1288000,1506000,4341000,12118,12979,44096,62796,2011,48,"수",NA
2011-11-29,NA,1290000,1509000,4418000,12333,13195,44151,62566,2011,48,"화",NA
2011-11-28,NA,1290000,1509000,4061000,11336,13252,43683,62566,2011,48,"월",NA
2011-11-25,NA,1315000,1536000,4334000,12099,13312,43702,63390,2011,47,"금",NA
2011-11-24,NA,1296000,1520000,4443000,12405,13375,44844,61906,2011,47,"목",NA
2011-11-23,NA,1303000,1526000,4514000,12603,13379,44537,59274,2011,47,"수",NA
2011-11-22,NA,1286000,1535000,4583000,12794,13460,47072,59274,2011,47,"화",NA
2011-11-21,NA,1334000,1561000,4564000,12742,13047,42927,59440,2011,47,"월",NA
2011-11-18,NA,1323000,1569000,4476000,12496,13299,44970,59348,2011,46,"금",NA
2011-11-17,NA,1318000,1563000,4557000,12722,13318,43628,59520,2011,46,"목",NA
2011-11-16,NA,1326000,1587000,4625000,12911,13430,43354,65248,2011,46,"수",NA
2011-11-15,NA,1331000,1595000,4619000,12894,13394,43621,65248,2011,46,"화",NA
2011-11-14,NA,1326000,1601000,4575000,12773,13056,44898,64248,2011,46,"월",NA
2011-11-11,NA,1334000,1616000,4422000,12344,13221,44607,64274,2011,45,"금",NA
2011-11-10,NA,1335000,1617000,4660000,13010,13542,44053,64524,2011,45,"목",NA
2011-11-09,NA,1304000,1637000,4682000,13071,13631,44394,65626,2011,45,"수",NA
2011-11-08,NA,1311000,1633000,4712000,13155,13611,44853,66280,2011,45,"화",NA
2011-11-07,NA,1312000,1640000,4344000,12128,13218,44652,66010,2011,45,"월",NA
2011-11-04,NA,1425000,1756000,4672000,13044,13574,45393,64082,2011,44,"금",NA
2011-11-03,NA,1428000,1746000,4746000,13249,13689,44635,64082,2011,44,"목",NA
2011-11-02,NA,1429000,1747000,4909000,13706,13663,47271,64508,2011,44,"수",NA
2011-11-01,NA,1431000,1742000,4692000,13100,13716,45035,62462,2011,44,"화",NA
2011-10-31,NA,1433000,1742000,4863000,13577,13566,43161,62936,2011,44,"월",NA
2011-10-28,NA,1433000,1742000,4618000,12891,13841,42338,63130,2011,43,"금",NA
2011-10-27,NA,1440000,1752000,4744000,13243,13574,42822,63324,2011,43,"목",NA
2011-10-26,NA,1469000,1736000,4753000,13270,13535,43063,64650,2011,43,"수",NA
2011-10-25,NA,1470000,1735000,4812000,13435,13723,44617,64104,2011,43,"화",NA
2011-10-24,NA,1489000,1749000,4376000,12216,13566,43519,64104,2011,43,"월",NA
2011-10-21,NA,1573000,1790000,4640000,12955,13431,46862,63586,2011,42,"금",NA
2011-10-20,NA,1581000,1793000,4671000,13041,13452,45741,64114,2011,42,"목",NA
2011-10-19,NA,1598000,1814000,4729000,13202,13530,44448,58650,2011,42,"수",NA
2011-10-18,NA,1601000,1820000,4765000,13302,13523,46995,58292,2011,42,"화",NA
